Shader Name,Compiled,Graphics API,Stage,Pass Type,Pass Name,Keywords,Platform Keywords,Requirements
"Hidden/Internal-DeferredShading","False","D3D","Vertex","Normal","Pass 0","POINT, SHADOWS_SOFT, SHADOWS_CUBE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Vertex","Normal","Pass 0","POINT_COOKIE, SHADOWS_CUBE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Vertex","Normal","Pass 0","POINT_COOKIE, SHADOWS_SOFT, SHADOWS_CUBE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Vertex","Normal","Pass 0","UNITY_HDR_ON, POINT","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Vertex","Normal","Pass 0","UNITY_HDR_ON, DIRECTIONAL","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Vertex","Normal","Pass 0","UNITY_HDR_ON, SPOT","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Vertex","Normal","Pass 0","UNITY_HDR_ON, POINT_COOKIE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Vertex","Normal","Pass 0","UNITY_HDR_ON, DIRECTIONAL_COOKIE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Vertex","Normal","Pass 0","UNITY_HDR_ON, SPOT, SHADOWS_DEPTH","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Vertex","Normal","Pass 0","UNITY_HDR_ON, SPOT, SHADOWS_DEPTH, SHADOWS_SOFT","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Vertex","Normal","Pass 0","UNITY_HDR_ON, DIRECTIONAL, SHADOWS_SCREEN","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Vertex","Normal","Pass 0","UNITY_HDR_ON, DIRECTIONAL_COOKIE, SHADOWS_SCREEN","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Vertex","Normal","Pass 0","UNITY_HDR_ON, POINT, SHADOWS_CUBE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Vertex","Normal","Pass 0","UNITY_HDR_ON, POINT, SHADOWS_SOFT, SHADOWS_CUBE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Vertex","Normal","Pass 0","UNITY_HDR_ON, POINT_COOKIE, SHADOWS_CUBE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Vertex","Normal","Pass 0","UNITY_HDR_ON, POINT_COOKIE, SHADOWS_SOFT, SHADOWS_CUBE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","POINT","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","DIRECTIONAL","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","SPOT","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","POINT_COOKIE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","DIRECTIONAL_COOKIE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","SPOT, SHADOWS_DEPTH","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","SPOT, SHADOWS_DEPTH, SHADOWS_SOFT","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","DIRECTIONAL, SHADOWS_SCREEN","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","DIRECTIONAL_COOKIE, SHADOWS_SCREEN","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","POINT, SHADOWS_CUBE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","POINT, SHADOWS_SOFT, SHADOWS_CUBE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","POINT_COOKIE, SHADOWS_CUBE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","POINT_COOKIE, SHADOWS_SOFT, SHADOWS_CUBE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","UNITY_HDR_ON, POINT","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","UNITY_HDR_ON, DIRECTIONAL","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","UNITY_HDR_ON, SPOT","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","UNITY_HDR_ON, POINT_COOKIE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","UNITY_HDR_ON, DIRECTIONAL_COOKIE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","UNITY_HDR_ON, SPOT, SHADOWS_DEPTH","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","UNITY_HDR_ON, SPOT, SHADOWS_DEPTH, SHADOWS_SOFT","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","UNITY_HDR_ON, DIRECTIONAL, SHADOWS_SCREEN","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","UNITY_HDR_ON, DIRECTIONAL_COOKIE, SHADOWS_SCREEN","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","UNITY_HDR_ON, POINT, SHADOWS_CUBE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","UNITY_HDR_ON, POINT, SHADOWS_SOFT, SHADOWS_CUBE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","UNITY_HDR_ON, POINT_COOKIE, SHADOWS_CUBE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 0","UNITY_HDR_ON, POINT_COOKIE, SHADOWS_SOFT, SHADOWS_CUBE","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Vertex","Normal","Pass 1","<no keywords>","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
"Hidden/Internal-DeferredShading","False","D3D","Fragment","Normal","Pass 1","<no keywords>","UNITY_ENABLE_REFLECTION_BUFFERS, UNITY_USE_DITHER_MASK_FOR_ALPHABLENDED_SHADOWS, UNITY_PBS_USE_BRDF1, UNITY_SPECCUBE_BOX_PROJECTION, UNITY_SPECCUBE_BLENDING, UNITY_ENABLE_DETAIL_NORMALMAP, SHADER_API_DESKTOP, UNITY_LIGHT_PROBE_PROXY_VOLUME, UNITY_LIGHTMAP_RGBM_ENCODING","BaseShaders, Interpolators10, Derivatives, SampleLOD, FragCoord"
